Username,Computer,Lat,Lng,Dynamo Version,Revit Version,IP,City,Country,Packages Installed,Graph Name,Graph Version,Graph Packages,Execution Time,Time Saved,Datetime
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",209,1105535,1551156568717
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",292,6016425,1551258689278
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Parameter_Simple Mapping (Category Restricted) (Version 2.0.2).dyn,0.4.2,"BIMORPH NODES,FIREFLY FOR DYNAMO",913,6423988,1549733473345
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",208,5190381,1552245830432
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",693,5311344,1554399211607
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",641,2251877,1553932979616
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",729,4188622,1553260054961
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",761,1770726,1553933376205
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",392,4107444,1553191652330
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",306,2972754,1552949780254
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",338,6470746,1552270482897
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",239,1841727,1551529538407
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",Workset_Batch Create 3D Views for each Workset (Version 2.0.2).dyn,1.6.4,"BIMORPH NODES,DYNAMO UNFOLD",462,6206723,1549538496063
DuffyD567,ELLEINAD,59.680690,77.208380,1.0.0,2017.8.8,54.220.0.0,Dublin,Ireland,"Benton,Bryant,Stokes,Huff",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",978,6566851,1553873247612
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",902,6845115,1552606829706
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",655,4107226,1552705885830
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Parameter_Simple Mapping (Category Restricted) (Version 2.0.2).dyn,0.4.2,"BIMORPH NODES,FIREFLY FOR DYNAMO",354,6247365,1553227407814
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",308,5183830,1550427765407
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",762,7165036,1552737678047
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",888,6777293,1550738604499
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",View Template_View Template Name to View Group Parameter (Version 2.0.2).dyn,0.2.6,"ARCHI-LAB,MESH TOOLKIT",489,1163313,1550484556139
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",914,4237340,1550029237561
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",281,1584430,1551413195803
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",211,1138142,1554322845748
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",543,2838115,1550540404323
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",422,5417682,1552741296447
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Legend_Add to Multiple Sheets (Version 2.0.2).dyn,0.1.8,"Clockwork for Dynamo",162,4996638,1551195017994
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",766,1458351,1552837174582
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",185,4937990,1551112151150
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Legend_Add to Multiple Sheets (Version 2.0.2).dyn,0.1.8,"Clockwork for Dynamo",623,1638177,1551448788947
PuckettR351,DRAYDUR,-51.562970,-37.947210,1.0.0,2016.9.6,54.207.0.0,Sao Paulo,Brazil,"Bentley,Estes,Curry",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",991,1458137,1551630348040
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Legend_Add to Multiple Sheets (Version 2.0.2).dyn,0.1.8,"Clockwork for Dynamo",704,5102873,1550834333377
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",922,5999342,1554314114436
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",385,2991295,1553702753410
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",316,1461749,1553625490341
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",504,2391058,1552558798475
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",292,1156765,1552642921868
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",680,5233504,1553449416668
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",224,3894091,1549333314573
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Sheet_All Sheets Names to Uppercase (Version 2.0.2).dyn,0.6.5,"SteamNodes,DYNAMO UNFOLD",250,3471234,1552446344936
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",342,1839132,1552421745577
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",650,922010,1550938343018
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Sheet_All Sheets Names to Uppercase (Version 2.0.2).dyn,0.6.5,"SteamNodes,DYNAMO UNFOLD",587,2026041,1553440747940
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Sheet_All Sheets Names to Uppercase (Version 2.0.2).dyn,0.6.5,"SteamNodes,DYNAMO UNFOLD",611,2867534,1550825940870
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",190,2880754,1551500630423
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",907,2590945,1551772720961
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",589,1631825,1549409215841
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",964,3204885,1550582806088
PerkinsD111,NOTLAD,43.796820,-95.807070,2.0.0,2016.9.2,54.254.0.0,Singapore,Singapore,"Hernandez,Barrett",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",395,4897804,1553880644025
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",818,7076310,1550480091116
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",View Templates_Delete Unused (Version 2.0.2).dyn,0.0.4,"SteamNodes",686,1764229,1551690337754
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",866,6298047,1549983814412
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",901,3862488,1554222006556
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",191,4360505,1550448606302
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Workset_Categories to Workset (Version 2.0.2).dyn,0.6.4,"MESH TOOLKIT",868,6574739,1554172433952
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",422,3653041,1551205464491
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",842,7160627,1553918270973
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Level_Change Abbreviations (Version 2.0.2).dyn,0.3.5,"MESH TOOLKIT",603,5167783,1550335742595
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",353,4835531,1550936772674
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Legend_Add to Multiple Sheets (Version 2.0.2).dyn,0.1.8,"Clockwork for Dynamo",160,3776744,1552606128682
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",571,3007172,1551002496732
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",812,5542978,1551675313647
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",932,7168877,1554432957838
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",135,2799366,1550961402266
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",106,3386023,1553230041368
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",694,3848630,1550464518988
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",969,6213848,1553840113168
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Room Tag_All Room Names to Uppercase (Version 2.0.2).dyn,0.6.1,"SteamNodes,MESH TOOLKIT",679,4049056,1553218118139
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",725,1140800,1549581709860
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",View Filters_Delete Unused (Version 2.0.2).dyn,0.7.1,"Lunchbox for Dynamo,ARCHI-LAB",672,1553854,1553249574102
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",129,6276023,1553180531534
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",481,3309327,1549814627329
RasmussenP854,AICIRTAP,-77.970010,-131.648260,1.0.0,2017.8.5,54.206.0.0,Sydney,Australia,"Cannon,Gill,Burks,Salas,Mcmillan",Element_Creator _ Last Editor (Version 2.0.2).dyn,1.8.7,"DYNAMO UNFOLD,Bumblebee",320,6448304,1549940990328
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",563,1060071,1554294778756
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Ceiling_Find Room Name (Version 2.0.2).dyn,1.2.9,"SteamNodes",247,2338293,1553283157897
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",772,5826938,1552249632504
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Workset_Categories to Workset (Version 2.0.2).dyn,0.6.4,"MESH TOOLKIT",171,4005485,1549711337222
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Parameter_List All (If COBie Parameters are ticked) (Version 2.0.2).dyn,0.8.6,"Rhythm,MESH TOOLKIT",522,3094542,1550687433036
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Rooms_Renumber by Level _ Model Line (Version 2.0.2).dyn,0.4.3,"MESH TOOLKIT,Bumblebee",424,6531452,1552810382903
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Workset_Batch Create 3D Views for each Workset (Version 2.0.2).dyn,1.6.4,"BIMORPH NODES,DYNAMO UNFOLD",538,6336399,1553747387590
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Room Tag_Center on Room Location Point (Version 2.0.2).dyn,1.6.5,"SteamNodes",220,3010405,1550694847404
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",739,4171174,1553810730853
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",524,6575383,1552748281390
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",816,2005282,1553371851124
EstesI272,ANAVI,59.668160,121.732070,1.0.1,2018.7.0,107.20.0.0,Baltimore,United States,"Santana,Sweeney,Rasmussen,Stokes",Workset_Rename OOTB to LHA Standard (Version 2.0.2).dyn,0.3.0,"FIREFLY FOR DYNAMO,Lunchbox for Dynamo",225,6121508,1553606917631
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",607,3693841,1552950913242
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",867,4297523,1551791976875
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",View_Delete All Not on Sheet (Version 2.0.2).dyn,1.8.4,"SteamNodes,DYNAMO UNFOLD",514,1409850,1552975288481
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",618,3165488,1553716865667
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",Workset_Batch Create (Version 2.0.2).dyn,0.4.2,"Bumblebee",930,4480367,1551652117409
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",Room_Center Room Location Point (Version 2.0.2).dyn,0.8.3,"Clockwork for Dynamo",643,7040505,1550440534065
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",992,3686443,1552315526492
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",Floor_Batch Create from Room Footprints (Version 2.0.2).dyn,1.6.6,"SteamNodes",249,3998748,1549373628328
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",Room_Delete all unplaced _ unbounded (Version 2.0.2).dyn,1.3.7,"Lunchbox for Dynamo,MESH TOOLKIT",309,5136059,1553424987035
GayB334,RAIRB,50.959900,-113.375990,2.0.0,2018.1.7,54.200.0.0,Portland,United States,"Mullen,Hull",View Filter_Add to View (Version 2.0.2).dyn,0.9.6,"SteamNodes,DYNASTRATOR",989,5341309,1549292612309
GillJ781,MEEKAJ,13.814660,-158.768120,2.0.0,2019.4.1,79.125.0.0,Dublin,Ireland,"Rojas",Project Parameters_Delete by Name (Version 2.0.2).dyn,1.0.6,"Lunchbox for Dynamo",491,2476158,1553608229005
GillJ781,MEEKAJ,13.814660,-158.768120,2.0.0,2019.4.1,79.125.0.0,Dublin,Ireland,"Rojas",Revision_Add to Sheet (Version 2.0.2).dyn,0.5.4,"SteamNodes",231,5366206,1553418932163
GillJ781,MEEKAJ,13.814660,-158.768120,2.0.0,2019.4.1,79.125.0.0,Dublin,Ireland,"Rojas",Workset_Categories to Workset (Version 2.0.2).dyn,0.6.4,"MESH TOOLKIT",971,6239439,1552575700627
GillJ781,MEEKAJ,13.814660,-158.768120,2.0.0,2019.4.1,79.125.0.0,Dublin,Ireland,"Rojas",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",586,6619387,1551904877975
GillJ781,MEEKAJ,13.814660,-158.768120,2.0.0,2019.4.1,79.125.0.0,Dublin,Ireland,"Rojas",AutoCAD_Cleanup Unwanted Content (Version 2.0.2).dyn,1.6.8,"DYNASTRATOR,FIREFLY FOR DYNAMO",293,5210855,1551578770696
GillJ781,MEEKAJ,13.814660,-158.768120,2.0.0,2019.4.1,79.125.0.0,Dublin,Ireland,"Rojas",Elevation_Change Elevation Crop Line Weight (Version 2.0.2).dyn,0.9.1,"Lunchbox for Dynamo",463,1414838,1553183583842
GillJ781,MEEKAJ,13.814660,-158.768120,2.0.0,2019.4.1,79.125.0.0,Dublin,Ireland,"Rojas",Workset_Create from Excel (Version 2.0.2).dyn,0.0.3,"ARCHI-LAB",230,4507738,1552980927112
